prospectid,total_tl,tot_closed_tl,tot_active_tl,total_tl_opened_l6m,tot_tl_closed_l6m,pct_tl_open_l6m,pct_tl_closed_l6m,pct_active_tl,pct_closed_tl,total_tl_opened_l12m,tot_tl_closed_l12m,pct_tl_open_l12m,pct_tl_closed_l12m,tot_missed_pmnt,auto_tl,cc_tl,consumer_tl,gold_tl,home_tl,pl_tl,secured_tl,unsecured_tl,other_tl,age_oldest_tl,age_newest_tl,time_since_recent_payment,time_since_first_deliquency,time_since_recent_deliquency,num_times_delinquent,max_delinquency_level,max_recent_level_of_deliq,num_deliq_6mts,num_deliq_12mts,num_deliq_6_12mts,max_deliq_6mts,max_deliq_12mts,num_times_30p_dpd,num_times_60p_dpd,num_std,num_std_6mts,num_std_12mts,num_sub,num_sub_6mts,num_sub_12mts,num_dbt,num_dbt_6mts,num_dbt_12mts,num_lss,num_lss_6mts,num_lss_12mts,recent_level_of_deliq,tot_enq,cc_enq,cc_enq_l6m,cc_enq_l12m,pl_enq,pl_enq_l6m,pl_enq_l12m,time_since_recent_enq,enq_l12m,enq_l6m,enq_l3m,maritalstatus,education,age,gender,netmonthlyincome,time_with_curr_empr,pct_of_active_tls_ever,pct_opened_tls_l6m_of_l12m,pct_currentbal_all_tl,cc_utilization,cc_flag,pl_utilization,pl_flag,pct_pl_enq_l6m_of_l12m,pct_cc_enq_l6m_of_l12m,pct_pl_enq_l6m_of_ever,pct_cc_enq_l6m_of_ever,max_unsec_exposure_inpct,hl_flag,gl_flag,last_prod_enq2,first_prod_enq2,credit_score,approved_flag
11387,4,4,0,0,0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0,0,0,0,4,0,0,4,0,0,26.0,22.0,562.0,,,0,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,15.0,1.0,1.0,1.0,Married,POST-GRADUATE,43,M,26000,37,0.0,0.0,0.0,,0,,0,1.0,0.0,1.0,0.0,,1,0,PL,PL,669,P2
11388,6,5,1,0,0,0.0,0.0,0.167,0.833,0,1,0.0,0.167,0,1,0,0,4,1,0,6,0,0,102.0,31.0,369.0,35.0,16.0,7,88.0,30,0,0,0,0.0,0.0,4,2,19,0,2,0,0,0,0,0,0,0,0,0,27,5.0,1.0,0.0,0.0,1.0,1.0,1.0,7.0,3.0,3.0,3.0,Married,12TH,55,F,55000,293,0.167,0.0,0.0,,0,,0,1.0,0.0,1.0,0.0,,1,1,ConsumerLoan,AL,665,P3
11389,1,1,0,0,1,0.0,1.0,0.0,1.0,0,1,0.0,1.0,0,0,0,1,0,0,0,0,1,0,22.0,22.0,231.0,,,0,,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,3.0,3.0,2.0,Married,12TH,52,M,13800,186,0.0,0.0,0.0,,0,,0,0.0,0.0,0.0,0.0,,0,0,ConsumerLoan,ConsumerLoan,666,P3
11390,13,10,3,2,1,0.154,0.077,0.231,0.769,3,1,0.231,0.077,0,0,0,6,1,0,0,1,12,6,134.0,3.0,59.0,,,0,,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,764.0,0.0,0.0,0.0,Married,GRADUATE,35,M,50000,143,0.231,0.667,0.497,,0,,0,0.0,0.0,0.0,0.0,0.696,1,0,ConsumerLoan,ConsumerLoan,718,P1
11391,1,1,0,0,0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,50.0,50.0,935.0,27.0,23.0,3,30.0,30,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1505.0,0.0,0.0,0.0,Married,GRADUATE,42,M,12000,121,0.0,0.0,0.0,,0,,0,0.0,0.0,0.0,0.0,,0,0,others,others,676,P2
11392,2,1,1,0,0,0.0,0.0,0.5,0.5,1,0,0.5,0.0,0,1,0,1,0,0,0,1,1,0,61.0,8.0,46.0,,,0,,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,235.0,1.0,0.0,0.0,Married,12TH,26,M,18000,69,0.5,0.0,0.2,,0,,0,0.0,0.0,0.0,0.0,0.777,0,0,others,others,692,P2
11393,6,6,0,0,0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0,0,0,0,6,0,0,6,0,0,35.0,19.0,540.0,,,0,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,Single,GRADUATE,30,M,10,91,0.0,0.0,0.0,,0,,0,0.0,0.0,0.0,0.0,,1,0,others,others,675,P2
11394,13,10,3,2,2,0.154,0.154,0.231,0.769,4,4,0.308,0.308,2,0,0,0,2,0,0,13,0,11,80.0,2.0,50.0,,,0,,0,0,0,0,0.0,0.0,0,0,50,2,4,0,0,0,0,0,0,0,0,0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,1.0,1.0,1.0,Married,UNDER GRADUATE,57,M,50000,121,0.231,0.5,0.918,,0,,0,0.0,0.0,0.0,0.0,,1,0,ConsumerLoan,others,692,P2
11395,3,1,2,0,0,0.0,0.0,0.667,0.333,0,1,0.0,0.333,0,1,0,1,0,0,0,2,1,1,22.0,13.0,107.0,,,0,,0,0,0,0,0.0,0.0,0,0,9,4,7,0,0,0,0,0,0,0,0,0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,383.0,0.0,0.0,0.0,Married,GRADUATE,27,M,25000,251,0.667,0.0,0.24,,0,,0,0.0,0.0,0.0,0.0,1.288,0,0,others,others,697,P2
11396,1,0,1,0,0,0.0,0.0,1.0,0.0,1,0,1.0,0.0,0,0,0,0,0,0,0,1,0,1,6.0,6.0,83.0,,,0,,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,12.0,3.0,3.0,3.0,Married,GRADUATE,33,M,13000,27,1.0,0.0,0.969,,0,,0,1.0,0.0,1.0,0.0,,0,0,others,others,655,P4
11397,4,2,2,0,0,0.0,0.0,0.5,0.5,0,0,0.0,0.0,0,0,0,0,0,0,4,0,4,0,158.0,20.0,45.0,,,0,,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,4.0,0.0,0.0,5.0,0.0,0.0,537.0,0.0,0.0,0.0,Married,POST-GRADUATE,53,M,48000,188,0.5,0.0,0.713,,0,0.713,1,0.0,0.0,0.0,0.0,20.833,0,0,CC,PL,726,P1
11398,23,16,7,0,0,0.0,0.0,0.304,0.696,3,3,0.13,0.13,2,1,0,1,13,0,0,14,9,8,73.0,10.0,238.0,23.0,22.0,3,16.0,16,0,0,0,,0.0,0,0,71,4,16,0,0,0,0,0,0,0,0,0,16,2.0,0.0,0.0,0.0,0.0,0.0,0.0,652.0,0.0,0.0,0.0,Married,12TH,30,M,24000,90,0.304,0.0,1.003,,0,,0,0.0,0.0,0.0,0.0,1.5,1,0,ConsumerLoan,AL,694,P2
11399,3,3,0,1,1,0.333,0.333,0.0,1.0,1,1,0.333,0.333,0,0,0,0,1,0,0,3,0,2,37.0,6.0,179.0,,,0,,0,0,0,0,,,0,0,20,3,4,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,Single,POST-GRADUATE,28,M,25000,63,0.0,1.0,0.0,,0,,0,0.0,0.0,0.0,0.0,,1,0,others,others,689,P2
11400,1,0,1,0,0,0.0,0.0,1.0,0.0,1,0,1.0,0.0,0,1,0,0,0,0,0,1,0,0,10.0,10.0,43.0,,,0,,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,1.0,0.0,0.0,Single,GRADUATE,26,M,12000,103,1.0,0.0,0.824,,0,,0,0.0,0.0,0.0,0.0,,0,0,others,others,679,P2
11401,7,2,5,2,0,0.286,0.0,0.714,0.286,3,0,0.429,0.0,1,0,0,5,0,0,1,0,7,1,26.0,6.0,72.0,,,0,,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,1.0,1.0,Married,12TH,35,M,15000,77,0.714,0.667,0.51,,0,0.756,1,0.0,0.0,0.0,0.0,10.25,0,0,ConsumerLoan,ConsumerLoan,680,P2
11402,14,14,0,0,0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0,0,0,0,14,0,0,14,0,0,87.0,19.0,1120.0,,,0,,0,0,0,0,,,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1165.0,0.0,0.0,0.0,Married,GRADUATE,53,M,25000,183,0.0,0.0,0.0,,0,,0,0.0,0.0,0.0,0.0,,1,0,others,others,711,P1
11403,3,0,3,0,0,0.0,0.0,1.0,0.0,3,0,1.0,0.0,1,0,0,1,0,0,0,1,2,2,10.0,6.0,64.0,3.0,3.0,1,1.0,1,1,1,0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,190.0,2.0,0.0,0.0,Married,SSC,27,M,29000,130,1.0,0.0,0.92,,0,,0,0.0,0.0,0.0,0.0,0.375,0,0,others,others,673,P2
11404,2,0,2,1,0,0.5,0.0,1.0,0.0,2,0,1.0,0.0,1,0,0,2,0,0,0,0,2,0,8.0,2.0,77.0,,,0,,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0.0,0.0,0.0,2.0,2.0,2.0,75.0,3.0,2.0,2.0,Single,UNDER GRADUATE,25,M,18000,68,1.0,0.5,0.419,,0,,0,1.0,0.0,1.0,0.0,2.222,0,0,PL,others,663,P3
11405,7,4,3,0,1,0.0,0.143,0.429,0.571,1,1,0.143,0.143,0,4,0,3,0,0,0,4,3,0,145.0,10.0,40.0,18.0,18.0,1,2.0,2,0,0,0,0.0,0.0,0,0,30,3,9,0,0,0,0,0,0,0,0,0,2,7.0,0.0,0.0,0.0,0.0,0.0,0.0,306.0,1.0,0.0,0.0,Married,12TH,46,M,45000,75,0.429,0.0,0.41,,0,,0,0.0,0.0,0.0,0.0,,0,0,others,others,714,P1
11406,1,1,0,0,1,0.0,1.0,0.0,1.0,0,1,0.0,1.0,0,0,0,1,0,0,0,0,1,0,17.0,17.0,226.0,,,0,,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,388.0,0.0,0.0,0.0,Married,12TH,23,F,18000,50,0.0,0.0,0.0,,0,,0,0.0,0.0,0.0,0.0,,0,0,others,others,681,P2
11407,5,4,1,1,0,0.2,0.0,0.2,0.8,1,0,0.2,0.0,0,4,0,1,0,0,0,4,1,0,128.0,6.0,58.0,,,0,,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,176.0,1.0,1.0,0.0,Married,GRADUATE,38,M,12000,62,0.2,1.0,0.333,,0,,0,0.0,0.0,0.0,0.0,0.913,0,0,ConsumerLoan,others,712,P1
11408,3,2,1,1,0,0.333,0.0,0.333,0.667,1,0,0.333,0.0,0,0,0,0,3,0,0,3,0,0,61.0,4.0,1602.0,,,0,,0,0,0,0,,,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,264.0,1.0,0.0,0.0,Married,GRADUATE,24,M,23000,184,0.333,1.0,0.0,,0,,0,0.0,0.0,0.0,0.0,,1,0,others,others,703,P1
11409,4,4,0,0,0,0.0,0.0,0.0,1.0,0,1,0.0,0.25,0,0,0,1,3,0,0,3,1,0,32.0,14.0,242.0,,,0,,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,426.0,0.0,0.0,0.0,Married,12TH,48,M,18000,247,0.0,0.0,0.0,,0,,0,0.0,0.0,0.0,0.0,,1,0,ConsumerLoan,ConsumerLoan,683,P2
11410,3,1,2,0,0,0.0,0.0,0.667,0.333,1,0,0.333,0.0,0,1,0,0,0,0,0,3,0,2,86.0,12.0,84.0,,,0,,0,0,0,0,,,0,0,44,8,20,0,0,0,0,0,0,0,0,0,0,7.0,1.0,0.0,0.0,1.0,1.0,1.0,30.0,3.0,2.0,2.0,Married,12TH,36,M,28000,61,0.667,0.0,0.998,,0,,0,1.0,0.0,1.0,0.0,,0,0,PL,others,703,P1
11411,1,0,1,1,0,1.0,0.0,1.0,0.0,1,0,1.0,0.0,1,0,0,0,0,0,0,1,0,1,4.0,4.0,,,,0,,0,0,0,0,,,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,Married,UNDER GRADUATE,35,M,20000,71,1.0,1.0,1.0,,0,,0,0.0,0.0,0.0,0.0,,0,0,others,others,683,P2
11412,10,7,3,1,1,0.1,0.1,0.3,0.7,1,4,0.1,0.4,0,1,0,4,4,1,0,6,4,0,129.0,3.0,48.0,,,0,,0,0,0,0,0.0,0.0,0,0,39,0,2,0,0,0,0,0,0,0,0,0,0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,3.0,3.0,3.0,Married,GRADUATE,40,M,80000,126,0.3,1.0,0.835,,0,,0,0.0,0.0,0.0,0.0,1.012,1,1,AL,HL,706,P1
11413,2,2,0,0,0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0,0,0,0,2,0,0,2,0,0,79.0,63.0,1772.0,,,0,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,1.0,1.0,Married,GRADUATE,35,M,20000,131,0.0,0.0,0.0,,0,,0,0.0,0.0,0.0,0.0,,1,0,others,others,679,P2
11414,4,2,2,1,0,0.25,0.0,0.5,0.5,2,0,0.5,0.0,1,2,0,2,0,0,0,2,2,0,87.0,1.0,50.0,,,0,,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,2.0,1.0,1.0,Married,SSC,41,M,30000,180,0.5,0.5,0.616,,0,,0,0.0,0.0,0.0,0.0,0.693,0,0,ConsumerLoan,others,705,P1
11415,5,1,4,3,1,0.6,0.2,0.8,0.2,4,1,0.8,0.2,1,0,0,3,0,0,0,0,5,2,64.0,3.0,54.0,,,0,,0,0,0,0,0.0,0.0,0,0,24,4,8,0,0,0,0,0,0,0,0,0,0,7.0,0.0,0.0,0.0,3.0,2.0,3.0,1.0,7.0,5.0,4.0,Single,UNDER GRADUATE,22,M,24000,43,0.8,0.75,0.351,,0,,0,0.667,0.0,0.667,0.0,7.175,0,0,ConsumerLoan,PL,674,P2
11416,2,0,2,0,0,0.0,0.0,1.0,0.0,1,0,0.5,0.0,0,0,0,2,0,0,0,0,2,0,15.0,11.0,129.0,8.0,4.0,3,27.0,27,1,3,2,27.0,27.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,Married,POST-GRADUATE,26,M,20000,49,1.0,0.0,0.0,,0,,0,0.0,0.0,0.0,0.0,1.304,0,0,ConsumerLoan,others,677,P2
11417,2,1,1,1,1,0.5,0.5,0.5,0.5,1,1,0.5,0.5,1,0,0,0,0,0,2,0,2,0,18.0,2.0,35.0,,,0,,0,0,0,0,0.0,0.0,0,0,18,5,11,0,0,0,0,0,0,0,0,0,0,5.0,0.0,0.0,0.0,4.0,1.0,1.0,65.0,1.0,1.0,1.0,Married,GRADUATE,25,M,35000,40,0.5,1.0,1.0,,0,1.0,1,1.0,0.0,0.25,0.0,7.143,0,0,PL,PL,677,P2
11418,10,3,7,2,1,0.2,0.1,0.7,0.3,5,2,0.5,0.2,1,2,1,3,1,0,0,3,7,3,43.0,3.0,54.0,4.0,4.0,1,25.0,25,1,1,0,25.0,25.0,0,0,11,4,6,0,0,0,0,0,0,0,0,0,25,5.0,1.0,0.0,1.0,1.0,0.0,0.0,155.0,2.0,1.0,0.0,Single,GRADUATE,26,M,18000,63,0.7,0.4,0.764,0.936,1,,0,0.0,0.0,0.0,0.0,5.291,1,0,ConsumerLoan,others,692,P2
11419,3,2,1,2,2,0.667,0.667,0.333,0.667,3,2,1.0,0.667,0,1,0,0,0,0,2,1,2,0,11.0,4.0,71.0,,,0,,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0,1.0,0.0,0.0,7.0,5.0,7.0,22.0,16.0,8.0,4.0,Single,12TH,21,M,14800,40,0.333,0.667,0.286,,0,,1,0.714,0.0,0.714,0.0,,0,0,PL,CC,650,P4
11420,1,0,1,1,0,1.0,0.0,1.0,0.0,1,0,1.0,0.0,1,0,1,0,0,0,0,0,1,0,2.0,2.0,,,,0,,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,62.0,1.0,1.0,1.0,Married,POST-GRADUATE,52,M,48000,221,1.0,1.0,1.002,1.002,1,,0,0.0,1.0,0.0,1.0,0.012,0,0,CC,CC,675,P2
11421,2,0,2,2,0,1.0,0.0,1.0,0.0,2,0,1.0,0.0,1,0,0,1,0,0,0,0,2,1,5.0,5.0,83.0,,,0,,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,3.0,3.0,2.0,Married,SSC,27,M,35000,116,1.0,1.0,0.529,,0,,0,0.0,0.0,0.0,0.0,0.728,0,0,ConsumerLoan,others,662,P3
11422,2,0,2,1,0,0.5,0.0,1.0,0.0,1,0,0.5,0.0,0,1,0,0,0,0,0,1,1,1,24.0,5.0,58.0,,,0,,0,0,0,0,0.0,0.0,0,0,4,4,4,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,145.0,1.0,1.0,0.0,Married,12TH,33,M,25000,42,1.0,1.0,0.943,,0,,0,0.0,0.0,0.0,0.0,8.914,0,0,others,others,693,P2
11423,2,1,1,0,0,0.0,0.0,0.5,0.5,0,1,0.0,0.5,0,0,0,0,0,1,0,1,1,1,184.0,28.0,312.0,,,0,,0,0,0,0,,0.0,0,0,41,4,12,0,0,0,0,0,0,0,0,0,0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,827.0,0.0,0.0,0.0,Married,GRADUATE,48,F,24000,269,0.5,0.0,0.691,,0,,0,0.0,0.0,0.0,0.0,11.708,0,1,others,PL,738,P1
11424,1,0,1,1,0,1.0,0.0,1.0,0.0,1,0,1.0,0.0,0,0,0,1,0,0,0,0,1,0,4.0,4.0,67.0,,,0,,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,136.0,2.0,1.0,0.0,Married,GRADUATE,25,M,35000,185,1.0,1.0,0.6,,0,,0,1.0,0.0,1.0,0.0,0.729,0,0,PL,others,664,P3
11425,1,0,1,0,0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,36.0,36.0,48.0,,,0,,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,1.0,0.0,0.0,2.0,0.0,0.0,632.0,0.0,0.0,0.0,Married,GRADUATE,35,M,32000,64,1.0,0.0,0.391,,0,0.391,1,0.0,0.0,0.0,0.0,7.812,0,0,PL,PL,676,P2
11426,1,0,1,0,0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0,0,1,0,0,0,0,0,1,0,12.0,12.0,60.0,,,0,,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,375.0,0.0,0.0,0.0,Married,SSC,25,F,8000,126,1.0,0.0,0.384,0.384,1,,0,0.0,0.0,0.0,0.0,2.212,0,0,CC,CC,674,P2
11427,2,1,1,0,0,0.0,0.0,0.5,0.5,1,0,0.5,0.0,1,0,0,0,0,0,1,1,1,1,45.0,7.0,703.0,,,0,,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,206.0,3.0,0.0,0.0,Married,UNDER GRADUATE,48,M,20000,190,0.5,0.0,0.954,,0,,1,0.0,0.0,0.0,0.0,,0,0,others,others,686,P2
11428,1,1,0,1,1,1.0,1.0,0.0,1.0,1,1,1.0,1.0,0,0,0,0,0,0,0,0,1,1,6.0,6.0,52.0,1.0,1.0,1,24.0,24,1,1,0,24.0,24.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,1.0,1.0,1.0,Single,GRADUATE,23,M,29000,37,0.0,1.0,0.0,,0,,0,0.0,0.0,0.0,0.0,,0,0,ConsumerLoan,ConsumerLoan,675,P2
11429,1,0,1,1,0,1.0,0.0,1.0,0.0,1,0,1.0,0.0,1,0,0,1,0,0,0,0,1,0,3.0,3.0,,,,0,,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,2.0,Married,GRADUATE,36,F,20000,128,1.0,1.0,0.7,,0,,0,0.0,0.0,0.0,0.0,0.55,0,0,ConsumerLoan,others,676,P2
11430,9,5,4,1,0,0.111,0.0,0.444,0.556,1,1,0.111,0.111,1,2,1,4,0,0,1,2,7,1,195.0,4.0,87.0,,,0,,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,1.0,0.0,0.0,2.0,0.0,0.0,395.0,0.0,0.0,0.0,Married,12TH,34,M,22600,125,0.444,1.0,0.568,,1,0.814,1,0.0,0.0,0.0,0.0,5.929,0,0,PL,CC,733,P1
11431,5,4,1,0,0,0.0,0.0,0.2,0.8,0,0,0.0,0.0,0,1,0,0,4,0,0,5,0,0,51.0,30.0,828.0,30.0,23.0,7,57.0,26,0,0,0,0.0,0.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,26,2.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,1.0,1.0,1.0,Single,12TH,35,M,18000,42,0.2,0.0,0.0,,0,,0,0.0,0.0,0.0,0.0,,1,0,ConsumerLoan,others,662,P3
11432,1,0,1,1,0,1.0,0.0,1.0,0.0,1,0,1.0,0.0,1,0,0,0,1,0,0,1,0,0,6.0,6.0,,,,0,,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,352.0,2.0,0.0,0.0,Married,SSC,41,M,30000,234,1.0,1.0,1.032,,0,,0,0.0,0.0,0.0,0.0,,1,0,others,others,678,P2
11433,1,0,1,0,0,0.0,0.0,1.0,0.0,1,0,1.0,0.0,0,1,0,0,0,0,0,1,0,0,7.0,7.0,27.0,,,0,,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,212.0,1.0,0.0,0.0,Married,SSC,31,M,20000,35,1.0,0.0,0.942,,0,,0,0.0,0.0,0.0,0.0,,0,0,others,others,684,P2
11434,28,25,3,0,0,0.0,0.0,0.107,0.893,1,4,0.036,0.143,0,0,0,0,28,0,0,28,0,0,46.0,11.0,329.0,35.0,19.0,6,80.0,28,0,0,0,,0.0,2,1,13,5,13,0,0,0,0,0,0,0,0,0,19,,,,,,,,,,,,Married,POST-GRADUATE,32,M,21000,64,0.107,0.0,0.477,,0,,0,0.0,0.0,0.0,0.0,,1,0,others,others,676,P2
11435,14,7,7,1,0,0.071,0.0,0.5,0.5,2,0,0.143,0.0,2,0,0,0,12,1,0,13,1,1,70.0,2.0,57.0,28.0,7.0,4,52.0,22,0,3,3,0.0,52.0,2,0,48,8,13,0,0,0,0,0,0,0,0,0,22,3.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,1.0,Married,POST-GRADUATE,46,M,36000,226,0.5,0.5,0.919,,0,,0,0.0,0.0,0.0,0.0,,1,1,ConsumerLoan,others,697,P2
11436,10,4,6,1,2,0.1,0.2,0.6,0.4,2,2,0.2,0.2,0,0,1,4,1,2,0,4,6,2,179.0,4.0,58.0,,,0,,0,0,0,0,0.0,0.0,0,0,20,4,8,0,0,0,0,0,0,0,0,0,0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,430.0,0.0,0.0,0.0,Married,SSC,44,M,35000,317,0.6,0.5,0.903,,1,,0,0.0,0.0,0.0,0.0,4.053,1,1,CC,others,724,P1
11437,4,2,2,1,0,0.25,0.0,0.5,0.5,1,0,0.25,0.0,1,0,0,2,0,0,0,1,3,2,29.0,0.0,369.0,28.0,3.0,5,120.0,28,3,4,1,89.0,120.0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,28,5.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,3.0,3.0,Married,SSC,55,M,23000,186,0.5,1.0,0.396,,0,,0,0.0,0.0,0.0,0.0,2.052,0,0,ConsumerLoan,others,659,P3
11438,1,1,0,1,1,1.0,1.0,0.0,1.0,1,1,1.0,1.0,0,0,0,0,0,0,0,1,0,1,6.0,6.0,82.0,,,0,,0,0,0,0,,,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,Single,GRADUATE,24,M,50000,53,0.0,1.0,0.0,,0,,0,0.0,0.0,0.0,0.0,,0,0,others,others,687,P2
11439,2,1,1,1,0,0.5,0.0,0.5,0.5,1,1,0.5,0.5,0,0,0,0,0,0,0,0,2,2,16.0,5.0,53.0,,,0,,0,0,0,0,,,0,0,5,4,5,0,0,0,0,0,0,0,0,0,0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,Married,SSC,30,M,15000,127,0.5,1.0,0.914,,0,,0,1.0,0.0,1.0,0.0,10.0,0,0,ConsumerLoan,PL,670,P2
11440,7,7,0,0,0,0.0,0.0,0.0,1.0,1,2,0.143,0.286,0,0,0,0,4,1,2,5,2,0,118.0,10.0,,27.0,26.0,2,60.0,31,0,0,0,,,2,0,35,2,15,0,0,0,0,0,0,0,0,0,31,2.0,0.0,0.0,0.0,2.0,0.0,0.0,466.0,0.0,0.0,0.0,Married,12TH,53,M,47000,139,0.0,0.0,0.0,,0,,1,0.0,0.0,0.0,0.0,,1,1,PL,PL,693,P2
11441,1,0,1,0,0,0.0,0.0,1.0,0.0,1,0,1.0,0.0,0,1,0,0,0,0,0,1,0,0,11.0,11.0,60.0,,,0,,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,329.0,1.0,0.0,0.0,Married,POST-GRADUATE,24,M,70000,105,1.0,0.0,0.749,,0,,0,0.0,0.0,0.0,0.0,,0,0,others,others,681,P2
